attack_neptune,attack_normal,attack_satan,count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_srv_count,flag_S0,flag_SF,last_flag,logged_in,same_srv_rate,serror_rate,service_http
0,1,0,53,0.045454545454545456,0.4818181818181818,0.509090909090909,5,0,0,PA,0,0.509090909090909,0.0,0
0,1,0,12,0.04504504504504504,0.4774774774774775,0.5135135135135135,5,0,0,PA,0,0.5135135135135135,0.0,1
0,1,0,54,0.044642857142857144,0.48214285714285715,0.5089285714285714,5,0,0,A,0,0.5089285714285714,0.0,0
0,1,0,35,0.04424778761061947,0.4778761061946903,0.5132743362831859,5,0,0,PA,0,0.5132743362831859,0.0,1
0,1,0,36,0.043859649122807015,0.47368421052631576,0.5175438596491229,5,0,0,A,0,0.5175438596491229,0.0,1
0,1,0,37,0.043478260869565216,0.46956521739130436,0.5217391304347826,5,0,0,A,0,0.5217391304347826,0.0,1
0,1,0,38,0.04310344827586207,0.46551724137931033,0.5258620689655172,5,0,0,A,0,0.5258620689655172,0.0,1
0,1,0,39,0.042735042735042736,0.46153846153846156,0.5299145299145299,5,0,0,A,0,0.5299145299145299,0.0,1
0,1,0,40,0.0423728813559322,0.4576271186440678,0.5338983050847458,5,0,0,A,0,0.5338983050847458,0.0,1
0,1,0,41,0.04201680672268908,0.453781512605042,0.5378151260504201,5,0,0,A,0,0.5378151260504201,0.0,1
0,1,0,42,0.041666666666666664,0.45,0.5416666666666666,5,0,0,A,0,0.5416666666666666,0.0,1
0,1,0,43,0.04132231404958678,0.4462809917355372,0.5454545454545454,5,0,0,PA,0,0.5454545454545454,0.0,1
0,1,0,55,0.040983606557377046,0.45081967213114754,0.5409836065573771,5,0,0,A,0,0.5409836065573771,0.0,0
0,1,0,56,0.04065040650406504,0.45528455284552843,0.5365853658536586,5,0,0,A,0,0.5365853658536586,0.0,0
0,1,0,57,0.04032258064516129,0.4596774193548387,0.532258064516129,5,0,0,PA,0,0.532258064516129,0.0,0
0,1,0,13,0.04,0.456,0.536,5,0,0,PA,0,0.536,0.0,1
0,1,0,58,0.03968253968253968,0.4603174603174603,0.5317460317460317,5,0,0,A,0,0.5317460317460317,0.0,0
0,1,0,59,0.03937007874015748,0.4645669291338583,0.5275590551181102,5,0,0,PA,0,0.5275590551181102,0.0,0
0,1,0,14,0.0390625,0.4609375,0.53125,5,0,0,PA,0,0.53125,0.0,1
0,1,0,60,0.03875968992248062,0.46511627906976744,0.5271317829457365,5,0,0,A,0,0.5271317829457365,0.0,0
0,1,0,44,0.038461538461538464,0.46153846153846156,0.5307692307692308,5,0,0,PA,0,0.5307692307692308,0.0,1
0,1,0,45,0.03816793893129771,0.4580152671755725,0.5343511450381679,5,0,0,A,0,0.5343511450381679,0.0,1
0,1,0,46,0.03787878787878788,0.45454545454545453,0.5378787878787878,5,0,0,A,0,0.5378787878787878,0.0,1
0,1,0,47,0.03759398496240601,0.45112781954887216,0.5413533834586466,5,0,0,A,0,0.5413533834586466,0.0,1
0,1,0,61,0.03731343283582089,0.4552238805970149,0.5373134328358209,5,0,0,A,0,0.5373134328358209,0.0,0
0,1,0,62,0.037037037037037035,0.45925925925925926,0.5333333333333333,5,0,0,A,0,0.5333333333333333,0.0,0
0,1,0,63,0.03676470588235294,0.4632352941176471,0.5294117647058824,5,0,0,A,0,0.5294117647058824,0.0,0
0,1,0,48,0.0364963503649635,0.45985401459854014,0.5328467153284672,5,0,0,A,0,0.5328467153284672,0.0,1
0,1,0,49,0.036231884057971016,0.45652173913043476,0.5362318840579711,5,0,0,A,0,0.5362318840579711,0.0,1
0,1,0,50,0.03597122302158273,0.45323741007194246,0.539568345323741,5,0,0,PA,0,0.539568345323741,0.0,1
0,1,0,64,0.03571428571428571,0.45714285714285713,0.5357142857142857,5,0,0,A,0,0.5357142857142857,0.0,0
0,1,0,65,0.03546099290780142,0.46099290780141844,0.5319148936170213,5,0,0,A,0,0.5319148936170213,0.0,0
0,1,0,66,0.035211267605633804,0.4647887323943662,0.528169014084507,5,0,0,A,0,0.528169014084507,0.0,0
0,1,0,67,0.03496503496503497,0.46853146853146854,0.5244755244755245,5,0,0,A,0,0.5244755244755245,0.0,0
0,1,0,68,0.034722222222222224,0.4722222222222222,0.5208333333333334,5,0,0,PA,0,0.5208333333333334,0.0,0
0,1,0,51,0.034482758620689655,0.4689655172413793,0.5241379310344828,5,0,0,A,0,0.5241379310344828,0.0,1
0,1,0,69,0.03424657534246575,0.4726027397260274,0.5205479452054794,5,0,0,PA,0,0.5205479452054794,0.0,0
0,1,0,15,0.034013605442176874,0.46938775510204084,0.5238095238095238,5,0,0,PA,0,0.5238095238095238,0.0,1
0,1,0,70,0.033783783783783786,0.47297297297297297,0.5202702702702703,5,0,0,A,0,0.5202702702702703,0.0,0
0,1,0,71,0.03355704697986577,0.47651006711409394,0.5167785234899329,5,0,0,PA,0,0.5167785234899329,0.0,0
0,1,0,16,0.03333333333333333,0.47333333333333333,0.52,5,0,0,PA,0,0.52,0.0,1
0,1,0,72,0.033112582781456956,0.4768211920529801,0.5165562913907285,5,0,0,A,0,0.5165562913907285,0.0,0
0,1,0,52,0.03289473684210526,0.47368421052631576,0.5197368421052632,5,0,0,PA,0,0.5197368421052632,0.0,1
0,1,0,53,0.032679738562091505,0.47058823529411764,0.5228758169934641,5,0,0,A,0,0.5228758169934641,0.0,1
0,1,0,54,0.032467532467532464,0.4675324675324675,0.525974025974026,5,0,0,A,0,0.525974025974026,0.0,1
0,1,0,55,0.03225806451612903,0.4645161290322581,0.5290322580645161,5,0,0,A,0,0.5290322580645161,0.0,1
0,1,0,56,0.03205128205128205,0.46153846153846156,0.532051282051282,5,0,0,A,0,0.532051282051282,0.0,1
0,1,0,57,0.03184713375796178,0.4585987261146497,0.535031847133758,5,0,0,A,0,0.535031847133758,0.0,1
0,1,0,58,0.03164556962025317,0.45569620253164556,0.5379746835443038,5,0,0,A,0,0.5379746835443038,0.0,1
0,1,0,59,0.031446540880503145,0.4528301886792453,0.5408805031446541,5,0,0,A,0,0.5408805031446541,0.0,1
0,1,0,60,0.03125,0.45,0.54375,5,0,0,A,0,0.54375,0.0,1
0,1,0,61,0.031055900621118012,0.4472049689440994,0.546583850931677,5,0,0,A,0,0.546583850931677,0.0,1
0,1,0,73,0.030864197530864196,0.4506172839506173,0.5432098765432098,5,0,0,PA,0,0.5432098765432098,0.0,0
0,1,0,17,0.03067484662576687,0.44785276073619634,0.5460122699386503,5,0,0,PA,0,0.5460122699386503,0.0,1
0,1,0,74,0.03048780487804878,0.45121951219512196,0.5426829268292683,5,0,0,A,0,0.5426829268292683,0.0,0
0,1,0,75,0.030303030303030304,0.45454545454545453,0.5393939393939394,5,0,0,PA,0,0.5393939393939394,0.0,0
0,1,0,18,0.030120481927710843,0.45180722891566266,0.5421686746987951,5,0,0,PA,0,0.5421686746987951,0.0,1
0,1,0,76,0.029940119760479042,0.4550898203592814,0.5389221556886228,5,0,0,A,0,0.5389221556886228,0.0,0
0,1,0,62,0.02976190476190476,0.4523809523809524,0.5416666666666666,5,0,0,A,0,0.5416666666666666,0.0,1
0,1,0,63,0.029585798816568046,0.44970414201183434,0.5443786982248521,5,0,0,PA,0,0.5443786982248521,0.0,1
0,1,0,77,0.029411764705882353,0.45294117647058824,0.5411764705882353,5,0,0,A,0,0.5411764705882353,0.0,0
0,1,0,78,0.029239766081871343,0.45614035087719296,0.5380116959064327,5,0,0,A,0,0.5380116959064327,0.0,0
0,1,0,79,0.029069767441860465,0.45930232558139533,0.5348837209302325,5,0,0,PA,0,0.5348837209302325,0.0,0
0,1,0,64,0.028901734104046242,0.45664739884393063,0.5375722543352601,5,0,0,PA,0,0.5375722543352601,0.0,1
0,1,0,1,1.0,1.0,1.0,1,0,0,A,0,1.0,0.0,0
0,1,0,2,0.5,1.0,0.5,2,0,0,PA,0,0.5,0.0,0
0,1,0,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,3,0,0,PA,0,0.3333333333333333,0.0,1
0,1,0,3,0.5,0.75,0.5,3,0,0,A,0,0.5,0.0,0
0,1,0,4,0.4,0.8,0.4,4,0,0,PA,0,0.4,0.0,0
0,1,0,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,4,0,0,PA,0,0.3333333333333333,0.0,1
0,1,0,5,0.2857142857142857,0.7142857142857143,0.2857142857142857,4,0,0,A,0,0.2857142857142857,0.0,0
0,1,0,6,0.25,0.75,0.375,4,0,0,PA,0,0.375,0.0,0
0,1,0,3,0.2222222222222222,0.6666666666666666,0.3333333333333333,4,0,0,PA,0,0.3333333333333333,0.0,1
0,1,0,1,0.3,0.6,0.4,4,0,0,PA,0,0.4,0.0,1
0,1,0,2,0.2727272727272727,0.5454545454545454,0.45454545454545453,4,0,0,A,0,0.45454545454545453,0.0,1
0,1,0,3,0.25,0.5,0.5,4,0,0,A,0,0.5,0.0,1
0,1,0,4,0.23076923076923078,0.46153846153846156,0.5384615384615384,4,0,0,A,0,0.5384615384615384,0.0,1
0,1,0,5,0.21428571428571427,0.42857142857142855,0.5714285714285714,4,0,0,A,0,0.5714285714285714,0.0,1
0,1,0,6,0.2,0.4,0.6,4,0,0,A,0,0.6,0.0,1
0,1,0,7,0.1875,0.4375,0.625,4,0,0,A,0,0.625,0.0,1
0,1,0,8,0.17647058823529413,0.47058823529411764,0.6470588235294118,4,0,0,A,0,0.6470588235294118,0.0,1
0,1,0,9,0.16666666666666666,0.5,0.6666666666666666,4,0,0,PA,0,0.6666666666666666,0.0,1
0,1,0,7,0.15789473684210525,0.47368421052631576,0.631578947368421,4,0,0,A,0,0.631578947368421,0.0,0
0,1,0,8,0.15,0.45,0.6,4,0,0,PA,0,0.6,0.0,0
0,1,0,4,0.14285714285714285,0.42857142857142855,0.6190476190476191,4,0,0,PA,0,0.6190476190476191,0.0,1
0,1,0,9,0.13636363636363635,0.4090909090909091,0.5909090909090909,4,0,0,A,0,0.5909090909090909,0.0,0
0,1,0,10,0.13043478260869565,0.43478260869565216,0.5652173913043478,4,0,0,A,0,0.5652173913043478,0.0,0
0,1,0,11,0.125,0.4583333333333333,0.5416666666666666,4,0,0,PA,0,0.5416666666666666,0.0,0
0,1,0,10,0.12,0.44,0.56,4,0,0,A,0,0.56,0.0,1
0,1,0,12,0.11538461538461539,0.46153846153846156,0.5384615384615384,4,0,0,PA,0,0.5384615384615384,0.0,0
0,1,0,1,0.14814814814814814,0.4444444444444444,0.5185185185185185,4,0,0,,0,0.5185185185185185,0.0,0
0,1,0,2,0.14285714285714285,0.42857142857142855,0.5,4,0,0,,0,0.5,0.0,0
0,1,0,3,0.13793103448275862,0.41379310344827586,0.5172413793103449,4,0,0,PA,0,0.5172413793103449,0.0,1
0,1,0,4,0.13333333333333333,0.4,0.5333333333333333,4,0,0,PA,0,0.5333333333333333,0.0,1
0,1,0,11,0.12903225806451613,0.3870967741935484,0.5483870967741935,4,0,0,A,0,0.5483870967741935,0.0,1
0,1,0,13,0.125,0.375,0.53125,4,0,0,,0,0.53125,0.0,0
0,1,0,14,0.12121212121212122,0.36363636363636365,0.5151515151515151,4,0,0,,0,0.5151515151515151,0.0,0
0,1,0,15,0.11764705882352941,0.38235294117647056,0.5,5,0,0,A,0,0.5,0.0,0
0,1,0,16,0.11428571428571428,0.4,0.4857142857142857,5,0,0,PA,0,0.4857142857142857,0.0,0
0,1,0,5,0.1111111111111111,0.3888888888888889,0.4722222222222222,5,0,0,,0,0.4722222222222222,0.0,0
0,1,0,17,0.10810810810810811,0.3783783783783784,0.4594594594594595,5,0,0,,0,0.4594594594594595,0.0,0
0,1,0,6,0.10526315789473684,0.3684210526315789,0.47368421052631576,5,0,0,A,0,0.47368421052631576,0.0,1
0,1,0,18,0.10256410256410256,0.358974358974359,0.46153846153846156,5,0,0,,0,0.46153846153846156,0.0,0
0,1,0,7,0.1,0.35,0.45,5,0,0,,0,0.45,0.0,0
0,1,0,19,0.0975609756097561,0.34146341463414637,0.43902439024390244,5,0,0,,0,0.43902439024390244,0.0,0
0,1,0,20,0.09523809523809523,0.3333333333333333,0.42857142857142855,5,0,0,,0,0.42857142857142855,0.0,0
0,1,0,8,0.09302325581395349,0.32558139534883723,0.4186046511627907,5,0,0,,0,0.4186046511627907,0.0,0
0,1,0,21,0.09090909090909091,0.3181818181818182,0.4090909090909091,5,0,0,,0,0.4090909090909091,0.0,0
0,1,0,22,0.08888888888888889,0.3333333333333333,0.4,5,0,0,PA,0,0.4,0.0,0
0,1,0,9,0.08695652173913043,0.32608695652173914,0.41304347826086957,5,0,0,PA,0,0.41304347826086957,0.0,1
0,1,0,10,0.0851063829787234,0.3191489361702128,0.425531914893617,5,0,0,PA,0,0.425531914893617,0.0,1
0,1,0,23,0.08333333333333333,0.3333333333333333,0.4166666666666667,5,0,0,A,0,0.4166666666666667,0.0,0
0,1,0,1,1.0,1.0,1.0,1,0,0,PA,0,1.0,0.0,0
0,1,0,1,1.0,0.5,0.5,2,0,0,PA,0,0.5,0.0,1
0,1,0,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,0,A,0,0.6666666666666666,0.0,0
0,1,0,3,0.5,0.75,0.5,3,0,0,PA,0,0.5,0.0,0
0,1,0,2,0.4,0.6,0.4,3,0,0,PA,0,0.4,0.0,1
0,1,0,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,0,0,A,0,0.3333333333333333,0.0,0
0,1,0,5,0.2857142857142857,0.7142857142857143,0.42857142857142855,3,0,0,PA,0,0.42857142857142855,0.0,0
0,1,0,3,0.25,0.625,0.375,3,0,0,PA,0,0.375,0.0,1
0,1,0,6,0.2222222222222222,0.6666666666666666,0.4444444444444444,3,0,0,A,0,0.4444444444444444,0.0,0
0,1,0,7,0.2,0.7,0.4,3,0,0,PA,0,0.4,0.0,0
0,1,0,4,0.18181818181818182,0.6363636363636364,0.36363636363636365,3,0,0,PA,0,0.36363636363636365,0.0,1
0,1,0,8,0.16666666666666666,0.6666666666666666,0.3333333333333333,3,0,0,A,0,0.3333333333333333,0.0,0
0,1,0,1,0.23076923076923078,0.6153846153846154,0.38461538461538464,3,0,0,PA,0,0.38461538461538464,0.0,1
0,1,0,2,0.21428571428571427,0.5714285714285714,0.42857142857142855,3,0,0,A,0,0.42857142857142855,0.0,1
0,1,0,3,0.2,0.5333333333333333,0.4666666666666667,3,0,0,A,0,0.4666666666666667,0.0,1
0,1,0,4,0.1875,0.5,0.5,3,0,0,A,0,0.5,0.0,1
0,1,0,5,0.17647058823529413,0.47058823529411764,0.5294117647058824,3,0,0,A,0,0.5294117647058824,0.0,1
0,1,0,6,0.16666666666666666,0.4444444444444444,0.5555555555555556,3,0,0,A,0,0.5555555555555556,0.0,1
0,1,0,7,0.15789473684210525,0.42105263157894735,0.5789473684210527,3,0,0,A,0,0.5789473684210527,0.0,1
0,1,0,8,0.15,0.4,0.6,3,0,0,A,0,0.6,0.0,1
0,1,0,9,0.14285714285714285,0.42857142857142855,0.6190476190476191,3,0,0,A,0,0.6190476190476191,0.0,1
0,1,0,10,0.13636363636363635,0.45454545454545453,0.6363636363636364,3,0,0,A,0,0.6363636363636364,0.0,1
0,1,0,11,0.13043478260869565,0.4782608695652174,0.6521739130434783,3,0,0,PA,0,0.6521739130434783,0.0,1
0,1,0,9,0.125,0.4583333333333333,0.625,4,0,0,A,0,0.625,0.0,0
0,1,0,10,0.12,0.44,0.6,4,0,0,A,0,0.6,0.0,0
0,1,0,11,0.11538461538461539,0.4230769230769231,0.5769230769230769,4,0,0,PA,0,0.5769230769230769,0.0,0
0,1,0,1,0.14814814814814814,0.4074074074074074,0.5555555555555556,4,0,0,,0,0.5555555555555556,0.0,0
0,1,0,12,0.14285714285714285,0.42857142857142855,0.5357142857142857,4,0,0,PA,0,0.5357142857142857,0.0,0
0,1,0,5,0.13793103448275862,0.41379310344827586,0.5517241379310345,4,0,0,PA,0,0.5517241379310345,0.0,1
0,1,0,13,0.13333333333333333,0.43333333333333335,0.5333333333333333,4,0,0,A,0,0.5333333333333333,0.0,0
0,1,0,14,0.12903225806451613,0.45161290322580644,0.5161290322580645,4,0,0,PA,0,0.5161290322580645,0.0,0
0,1,0,6,0.125,0.4375,0.53125,4,0,0,PA,0,0.53125,0.0,1
0,1,0,15,0.12121212121212122,0.45454545454545453,0.5151515151515151,4,0,0,A,0,0.5151515151515151,0.0,0
0,1,0,16,0.11764705882352941,0.47058823529411764,0.5,4,0,0,PA,0,0.5,0.0,0
0,1,0,7,0.11428571428571428,0.45714285714285713,0.5142857142857142,4,0,0,PA,0,0.5142857142857142,0.0,1
0,1,0,17,0.1111111111111111,0.4722222222222222,0.5,4,0,0,A,0,0.5,0.0,0
0,1,0,18,0.10810810810810811,0.4864864864864865,0.4864864864864865,4,0,0,PA,0,0.4864864864864865,0.0,0
0,1,0,8,0.10526315789473684,0.47368421052631576,0.5,4,0,0,PA,0,0.5,0.0,1
0,1,0,19,0.10256410256410256,0.48717948717948717,0.48717948717948717,4,0,0,A,0,0.48717948717948717,0.0,0
0,1,0,12,0.1,0.475,0.5,4,0,0,PA,0,0.5,0.0,1
0,1,0,13,0.0975609756097561,0.4634146341463415,0.5121951219512195,4,0,0,A,0,0.5121951219512195,0.0,1
0,1,0,14,0.09523809523809523,0.4523809523809524,0.5238095238095238,4,0,0,A,0,0.5238095238095238,0.0,1
0,1,0,15,0.09302325581395349,0.4418604651162791,0.5348837209302325,4,0,0,A,0,0.5348837209302325,0.0,1
0,1,0,16,0.09090909090909091,0.4318181818181818,0.5454545454545454,4,0,0,A,0,0.5454545454545454,0.0,1
0,1,0,17,0.08888888888888889,0.4222222222222222,0.5555555555555556,4,0,0,A,0,0.5555555555555556,0.0,1
0,1,0,18,0.08695652173913043,0.41304347826086957,0.5652173913043478,4,0,0,A,0,0.5652173913043478,0.0,1
0,1,0,19,0.0851063829787234,0.40425531914893614,0.574468085106383,4,0,0,A,0,0.574468085106383,0.0,1
0,1,0,20,0.08333333333333333,0.4166666666666667,0.5833333333333334,4,0,0,PA,0,0.5833333333333334,0.0,1
0,1,0,20,0.08163265306122448,0.40816326530612246,0.5714285714285714,4,0,0,A,0,0.5714285714285714,0.0,0
0,1,0,21,0.08,0.42,0.56,4,0,0,A,0,0.56,0.0,0
0,1,0,22,0.0784313725490196,0.43137254901960786,0.5490196078431373,4,0,0,PA,0,0.5490196078431373,0.0,0
0,1,0,21,0.07692307692307693,0.4230769230769231,0.5576923076923077,4,0,0,PA,0,0.5576923076923077,0.0,1
0,1,0,23,0.07547169811320754,0.4339622641509434,0.5471698113207547,4,0,0,A,0,0.5471698113207547,0.0,0
0,1,0,24,0.07407407407407407,0.4444444444444444,0.5370370370370371,4,0,0,PA,0,0.5370370370370371,0.0,0
0,1,0,9,0.07272727272727272,0.43636363636363634,0.5454545454545454,4,0,0,PA,0,0.5454545454545454,0.0,1
0,1,0,25,0.07142857142857142,0.44642857142857145,0.5357142857142857,4,0,0,A,0,0.5357142857142857,0.0,0
0,1,0,26,0.07017543859649122,0.45614035087719296,0.5263157894736842,4,0,0,PA,0,0.5263157894736842,0.0,0
0,1,0,10,0.06896551724137931,0.4482758620689655,0.5344827586206896,4,0,0,PA,0,0.5344827586206896,0.0,1
0,1,0,27,0.06779661016949153,0.4576271186440678,0.5254237288135594,4,0,0,A,0,0.5254237288135594,0.0,0
0,1,0,1,0.08333333333333333,0.45,0.5333333333333333,4,0,0,A,0,0.5333333333333333,0.0,1
0,1,0,28,0.08196721311475409,0.45901639344262296,0.5245901639344263,5,0,0,A,0,0.5245901639344263,0.0,0
0,1,0,29,0.08064516129032258,0.46774193548387094,0.5161290322580645,5,0,0,PA,0,0.5161290322580645,0.0,0
0,1,0,11,0.07936507936507936,0.4603174603174603,0.5238095238095238,5,0,0,PA,0,0.5238095238095238,0.0,1
0,1,0,30,0.078125,0.46875,0.515625,5,0,0,A,0,0.515625,0.0,0
0,1,0,31,0.07692307692307693,0.47692307692307695,0.5076923076923077,5,0,0,PA,0,0.5076923076923077,0.0,0
0,1,0,12,0.07575757575757576,0.4696969696969697,0.5151515151515151,5,0,0,PA,0,0.5151515151515151,0.0,1
0,1,0,32,0.07462686567164178,0.47761194029850745,0.5074626865671642,5,0,0,A,0,0.5074626865671642,0.0,0
0,1,0,22,0.07352941176470588,0.47058823529411764,0.5147058823529411,5,0,0,PA,0,0.5147058823529411,0.0,1
0,1,0,23,0.07246376811594203,0.463768115942029,0.5217391304347826,5,0,0,A,0,0.5217391304347826,0.0,1
0,1,0,24,0.07142857142857142,0.45714285714285713,0.5285714285714286,5,0,0,A,0,0.5285714285714286,0.0,1
0,1,0,25,0.07042253521126761,0.4507042253521127,0.5352112676056338,5,0,0,A,0,0.5352112676056338,0.0,1
0,1,0,26,0.06944444444444445,0.4444444444444444,0.5416666666666666,5,0,0,A,0,0.5416666666666666,0.0,1
0,1,0,27,0.0684931506849315,0.4383561643835616,0.547945205479452,5,0,0,A,0,0.547945205479452,0.0,1
0,1,0,28,0.06756756756756757,0.43243243243243246,0.5540540540540541,5,0,0,A,0,0.5540540540540541,0.0,1
0,1,0,29,0.06666666666666667,0.4266666666666667,0.56,5,0,0,A,0,0.56,0.0,1
0,1,0,30,0.06578947368421052,0.42105263157894735,0.5657894736842105,5,0,0,PA,0,0.5657894736842105,0.0,1
0,1,0,33,0.06493506493506493,0.42857142857142855,0.5584415584415584,5,0,0,A,0,0.5584415584415584,0.0,0
0,1,0,34,0.0641025641025641,0.4358974358974359,0.5512820512820513,5,0,0,PA,0,0.5512820512820513,0.0,0
0,1,0,31,0.06329113924050633,0.43037974683544306,0.5569620253164557,5,0,0,A,0,0.5569620253164557,0.0,1
0,1,0,1,0.075,0.425,0.55,5,0,0,,0,0.55,0.0,0
0,1,0,35,0.07407407407407407,0.43209876543209874,0.5432098765432098,5,0,0,PA,0,0.5432098765432098,0.0,0
0,1,0,13,0.07317073170731707,0.4268292682926829,0.5487804878048781,5,0,0,PA,0,0.5487804878048781,0.0,1
0,1,0,36,0.07228915662650602,0.43373493975903615,0.5421686746987951,5,0,0,A,0,0.5421686746987951,0.0,0
0,1,0,37,0.07142857142857142,0.44047619047619047,0.5357142857142857,5,0,0,PA,0,0.5357142857142857,0.0,0
0,1,0,14,0.07058823529411765,0.43529411764705883,0.5411764705882353,5,0,0,PA,0,0.5411764705882353,0.0,1
0,1,0,38,0.06976744186046512,0.4418604651162791,0.5348837209302325,5,0,0,A,0,0.5348837209302325,0.0,0
0,1,0,2,0.06896551724137931,0.4367816091954023,0.5287356321839081,5,0,0,,0,0.5287356321839081,0.0,0
0,1,0,39,0.06818181818181818,0.4431818181818182,0.5227272727272727,5,0,0,PA,0,0.5227272727272727,0.0,0
0,1,0,15,0.06741573033707865,0.43820224719101125,0.5280898876404494,5,0,0,PA,0,0.5280898876404494,0.0,1
0,1,0,40,0.06666666666666667,0.4444444444444444,0.5222222222222223,5,0,0,A,0,0.5222222222222223,0.0,0
0,1,0,41,0.06593406593406594,0.45054945054945056,0.5164835164835165,5,0,0,PA,0,0.5164835164835165,0.0,0
0,1,0,16,0.06521739130434782,0.44565217391304346,0.5217391304347826,5,0,0,PA,0,0.5217391304347826,0.0,1
0,1,0,42,0.06451612903225806,0.45161290322580644,0.5161290322580645,5,0,0,A,0,0.5161290322580645,0.0,0
0,1,0,32,0.06382978723404255,0.44680851063829785,0.5212765957446809,5,0,0,PA,0,0.5212765957446809,0.0,1
0,1,0,33,0.06315789473684211,0.4421052631578947,0.5263157894736842,5,0,0,A,0,0.5263157894736842,0.0,1
0,1,0,34,0.0625,0.4375,0.53125,5,0,0,A,0,0.53125,0.0,1
0,1,0,35,0.061855670103092786,0.4329896907216495,0.5360824742268041,5,0,0,A,0,0.5360824742268041,0.0,1
0,1,0,36,0.061224489795918366,0.42857142857142855,0.5408163265306123,5,0,0,A,0,0.5408163265306123,0.0,1
0,1,0,37,0.06060606060606061,0.42424242424242425,0.5454545454545454,5,0,0,A,0,0.5454545454545454,0.0,1
0,1,0,38,0.06,0.42,0.55,5,0,0,A,0,0.55,0.0,1
0,1,0,39,0.0594059405940594,0.4158415841584158,0.5544554455445545,5,0,0,A,0,0.5544554455445545,0.0,1
0,1,0,40,0.058823529411764705,0.4117647058823529,0.5588235294117647,5,0,0,PA,0,0.5588235294117647,0.0,1
0,1,0,43,0.05825242718446602,0.4174757281553398,0.5533980582524272,5,0,0,A,0,0.5533980582524272,0.0,0
0,1,0,44,0.057692307692307696,0.4230769230769231,0.5480769230769231,5,0,0,PA,0,0.5480769230769231,0.0,0
0,1,0,41,0.05714285714285714,0.41904761904761906,0.5523809523809524,5,0,0,A,0,0.5523809523809524,0.0,1
0,1,0,45,0.05660377358490566,0.42452830188679247,0.5471698113207547,5,0,0,PA,0,0.5471698113207547,0.0,0
0,1,0,17,0.056074766355140186,0.4205607476635514,0.5514018691588785,5,0,0,PA,0,0.5514018691588785,0.0,1
0,1,0,46,0.05555555555555555,0.42592592592592593,0.5462962962962963,5,0,0,A,0,0.5462962962962963,0.0,0
0,1,0,47,0.05504587155963303,0.43119266055045874,0.5412844036697247,5,0,0,PA,0,0.5412844036697247,0.0,0
0,1,0,18,0.05454545454545454,0.42727272727272725,0.5454545454545454,5,0,0,PA,0,0.5454545454545454,0.0,1
0,1,0,48,0.05405405405405406,0.43243243243243246,0.5405405405405406,5,0,0,A,0,0.5405405405405406,0.0,0
0,1,0,49,0.05357142857142857,0.4375,0.5357142857142857,5,0,0,PA,0,0.5357142857142857,0.0,0
0,1,0,19,0.05309734513274336,0.4336283185840708,0.5398230088495575,5,0,0,PA,0,0.5398230088495575,0.0,1
0,1,0,50,0.05263157894736842,0.43859649122807015,0.5350877192982456,5,0,0,A,0,0.5350877192982456,0.0,0
0,1,0,51,0.05217391304347826,0.4434782608695652,0.5304347826086957,5,0,0,PA,0,0.5304347826086957,0.0,0
0,1,0,20,0.05172413793103448,0.4396551724137931,0.5344827586206896,5,0,0,PA,0,0.5344827586206896,0.0,1
0,1,0,52,0.05128205128205128,0.4444444444444444,0.5299145299145299,5,0,0,A,0,0.5299145299145299,0.0,0
0,1,0,1,0.059322033898305086,0.4406779661016949,0.5338983050847458,5,0,0,PA,0,0.5338983050847458,0.0,1
0,1,0,2,0.058823529411764705,0.4369747899159664,0.5378151260504201,5,0,0,PA,0,0.5378151260504201,0.0,1
0,1,0,3,0.058333333333333334,0.43333333333333335,0.5416666666666666,5,0,0,PA,0,0.5416666666666666,0.0,1
0,1,0,1,0.06611570247933884,0.4297520661157025,0.5454545454545454,5,0,0,A,0,0.5454545454545454,0.0,1
0,1,0,53,0.06557377049180328,0.4344262295081967,0.5409836065573771,6,0,0,A,0,0.5409836065573771,0.0,0
0,1,0,3,0.06504065040650407,0.43089430894308944,0.5365853658536586,6,0,0,,0,0.5365853658536586,0.0,0
0,1,0,54,0.06451612903225806,0.4274193548387097,0.532258064516129,6,0,0,,0,0.532258064516129,0.0,0
0,1,0,55,0.064,0.432,0.528,7,0,0,A,0,0.528,0.0,0
0,1,0,56,0.06349206349206349,0.4365079365079365,0.5238095238095238,7,0,0,A,0,0.5238095238095238,0.0,0
0,1,0,57,0.06299212598425197,0.4409448818897638,0.5196850393700787,7,0,0,PA,0,0.5196850393700787,0.0,0
0,1,0,58,0.0625,0.4453125,0.515625,7,0,0,PA,0,0.515625,0.0,0
0,1,0,59,0.06201550387596899,0.4496124031007752,0.5116279069767442,7,0,0,PA,0,0.5116279069767442,0.0,0
0,1,0,4,0.06153846153846154,0.4461538461538462,0.5153846153846153,7,0,0,A,0,0.5153846153846153,0.0,1
0,1,0,5,0.061068702290076333,0.44274809160305345,0.5190839694656488,7,0,0,PA,0,0.5190839694656488,0.0,1
